,Date,Country,ConfirmedCases,Deaths,RecoveredCases,ActiveCases,Continent,Population,Density,Med. Age,Unnamed: 0,ISO,NewSick,NewDeaths,NewRecovered
0,2020-01-22,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,,,
1,2020-01-23,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
2,2020-01-24,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
3,2020-01-25,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
4,2020-01-26,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
5,2020-01-27,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
6,2020-01-28,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
7,2020-01-29,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
8,2020-01-30,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
9,2020-01-31,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
10,2020-02-01,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
11,2020-02-02,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
12,2020-02-03,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
13,2020-02-04,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
14,2020-02-05,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
15,2020-02-06,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
16,2020-02-07,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
17,2020-02-08,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
18,2020-02-09,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
19,2020-02-10,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
20,2020-02-11,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
21,2020-02-12,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
22,2020-02-13,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
23,2020-02-14,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
24,2020-02-15,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
25,2020-02-16,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
26,2020-02-17,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
27,2020-02-18,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
28,2020-02-19,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
29,2020-02-20,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
30,2020-02-21,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
31,2020-02-22,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
32,2020-02-23,Afghanistan,0.0,0.0,0.0,0.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
33,2020-02-24,Afghanistan,1.0,0.0,0.0,1.0,Asia,"38,928,346",60,18,0,AFG,1.0,0.0,0.0
34,2020-02-25,Afghanistan,1.0,0.0,0.0,1.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
35,2020-02-26,Afghanistan,1.0,0.0,0.0,1.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
36,2020-02-27,Afghanistan,1.0,0.0,0.0,1.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
37,2020-02-28,Afghanistan,1.0,0.0,0.0,1.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
38,2020-02-29,Afghanistan,1.0,0.0,0.0,1.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
39,2020-03-01,Afghanistan,1.0,0.0,0.0,1.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
40,2020-03-02,Afghanistan,1.0,0.0,0.0,1.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
41,2020-03-03,Afghanistan,1.0,0.0,0.0,1.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
42,2020-03-04,Afghanistan,1.0,0.0,0.0,1.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
43,2020-03-05,Afghanistan,1.0,0.0,0.0,1.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
44,2020-03-06,Afghanistan,1.0,0.0,0.0,1.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
45,2020-03-07,Afghanistan,1.0,0.0,0.0,1.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
46,2020-03-08,Afghanistan,4.0,0.0,0.0,4.0,Asia,"38,928,346",60,18,0,AFG,3.0,0.0,0.0
47,2020-03-09,Afghanistan,4.0,0.0,0.0,4.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
48,2020-03-10,Afghanistan,5.0,0.0,0.0,5.0,Asia,"38,928,346",60,18,0,AFG,1.0,0.0,0.0
49,2020-03-11,Afghanistan,7.0,0.0,0.0,7.0,Asia,"38,928,346",60,18,0,AFG,2.0,0.0,0.0
50,2020-03-12,Afghanistan,7.0,0.0,0.0,7.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
51,2020-03-13,Afghanistan,7.0,0.0,0.0,7.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
52,2020-03-14,Afghanistan,11.0,0.0,0.0,11.0,Asia,"38,928,346",60,18,0,AFG,4.0,0.0,0.0
53,2020-03-15,Afghanistan,16.0,0.0,0.0,16.0,Asia,"38,928,346",60,18,0,AFG,5.0,0.0,0.0
54,2020-03-16,Afghanistan,21.0,0.0,1.0,20.0,Asia,"38,928,346",60,18,0,AFG,5.0,0.0,1.0
55,2020-03-17,Afghanistan,22.0,0.0,1.0,21.0,Asia,"38,928,346",60,18,0,AFG,1.0,0.0,0.0
56,2020-03-18,Afghanistan,22.0,0.0,1.0,21.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
57,2020-03-19,Afghanistan,22.0,0.0,1.0,21.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
58,2020-03-20,Afghanistan,24.0,0.0,1.0,23.0,Asia,"38,928,346",60,18,0,AFG,2.0,0.0,0.0
59,2020-03-21,Afghanistan,24.0,0.0,1.0,23.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
60,2020-03-22,Afghanistan,40.0,1.0,1.0,38.0,Asia,"38,928,346",60,18,0,AFG,16.0,1.0,0.0
61,2020-03-23,Afghanistan,40.0,1.0,1.0,38.0,Asia,"38,928,346",60,18,0,AFG,0.0,0.0,0.0
62,2020-01-22,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,,,
63,2020-01-23,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
64,2020-01-24,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
65,2020-01-25,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
66,2020-01-26,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
67,2020-01-27,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
68,2020-01-28,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
69,2020-01-29,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
70,2020-01-30,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
71,2020-01-31,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
72,2020-02-01,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
73,2020-02-02,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
74,2020-02-03,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
75,2020-02-04,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
76,2020-02-05,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
77,2020-02-06,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
78,2020-02-07,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
79,2020-02-08,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
80,2020-02-09,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
81,2020-02-10,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
82,2020-02-11,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
83,2020-02-12,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
84,2020-02-13,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
85,2020-02-14,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
86,2020-02-15,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
87,2020-02-16,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
88,2020-02-17,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
89,2020-02-18,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
90,2020-02-19,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
91,2020-02-20,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
92,2020-02-21,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
93,2020-02-22,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
94,2020-02-23,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
95,2020-02-24,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
96,2020-02-25,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
97,2020-02-26,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
98,2020-02-27,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
99,2020-02-28,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
100,2020-02-29,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
101,2020-03-01,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
102,2020-03-02,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
103,2020-03-03,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
104,2020-03-04,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
105,2020-03-05,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
106,2020-03-06,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
107,2020-03-07,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
108,2020-03-08,Albania,0.0,0.0,0.0,0.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
109,2020-03-09,Albania,2.0,0.0,0.0,2.0,Europe,"2,877,797",105,36,2,ALB,2.0,0.0,0.0
110,2020-03-10,Albania,10.0,0.0,0.0,10.0,Europe,"2,877,797",105,36,2,ALB,8.0,0.0,0.0
111,2020-03-11,Albania,12.0,1.0,0.0,11.0,Europe,"2,877,797",105,36,2,ALB,2.0,1.0,0.0
112,2020-03-12,Albania,23.0,1.0,0.0,22.0,Europe,"2,877,797",105,36,2,ALB,11.0,0.0,0.0
113,2020-03-13,Albania,33.0,1.0,0.0,32.0,Europe,"2,877,797",105,36,2,ALB,10.0,0.0,0.0
114,2020-03-14,Albania,38.0,1.0,0.0,37.0,Europe,"2,877,797",105,36,2,ALB,5.0,0.0,0.0
115,2020-03-15,Albania,42.0,1.0,0.0,41.0,Europe,"2,877,797",105,36,2,ALB,4.0,0.0,0.0
116,2020-03-16,Albania,51.0,1.0,0.0,50.0,Europe,"2,877,797",105,36,2,ALB,9.0,0.0,0.0
117,2020-03-17,Albania,55.0,1.0,0.0,54.0,Europe,"2,877,797",105,36,2,ALB,4.0,0.0,0.0
118,2020-03-18,Albania,59.0,2.0,0.0,57.0,Europe,"2,877,797",105,36,2,ALB,4.0,1.0,0.0
119,2020-03-19,Albania,64.0,2.0,0.0,62.0,Europe,"2,877,797",105,36,2,ALB,5.0,0.0,0.0
120,2020-03-20,Albania,70.0,2.0,0.0,68.0,Europe,"2,877,797",105,36,2,ALB,6.0,0.0,0.0
121,2020-03-21,Albania,76.0,2.0,2.0,72.0,Europe,"2,877,797",105,36,2,ALB,6.0,0.0,2.0
122,2020-03-22,Albania,89.0,2.0,2.0,85.0,Europe,"2,877,797",105,36,2,ALB,13.0,0.0,0.0
123,2020-03-23,Albania,89.0,2.0,2.0,85.0,Europe,"2,877,797",105,36,2,ALB,0.0,0.0,0.0
124,2020-01-22,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,,,
125,2020-01-23,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
126,2020-01-24,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
127,2020-01-25,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
128,2020-01-26,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
129,2020-01-27,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
130,2020-01-28,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
131,2020-01-29,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
132,2020-01-30,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
133,2020-01-31,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
134,2020-02-01,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
135,2020-02-02,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
136,2020-02-03,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
137,2020-02-04,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
138,2020-02-05,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
139,2020-02-06,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
140,2020-02-07,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
141,2020-02-08,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
142,2020-02-09,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
143,2020-02-10,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
144,2020-02-11,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
145,2020-02-12,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
146,2020-02-13,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
147,2020-02-14,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
148,2020-02-15,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
149,2020-02-16,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
150,2020-02-17,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
151,2020-02-18,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
152,2020-02-19,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
153,2020-02-20,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
154,2020-02-21,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
155,2020-02-22,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
156,2020-02-23,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
157,2020-02-24,Algeria,0.0,0.0,0.0,0.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
158,2020-02-25,Algeria,1.0,0.0,0.0,1.0,Africa,"43,851,044",18,29,3,DZA,1.0,0.0,0.0
159,2020-02-26,Algeria,1.0,0.0,0.0,1.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
160,2020-02-27,Algeria,1.0,0.0,0.0,1.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
161,2020-02-28,Algeria,1.0,0.0,0.0,1.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
162,2020-02-29,Algeria,1.0,0.0,0.0,1.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
163,2020-03-01,Algeria,1.0,0.0,0.0,1.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
164,2020-03-02,Algeria,3.0,0.0,0.0,3.0,Africa,"43,851,044",18,29,3,DZA,2.0,0.0,0.0
165,2020-03-03,Algeria,5.0,0.0,0.0,5.0,Africa,"43,851,044",18,29,3,DZA,2.0,0.0,0.0
166,2020-03-04,Algeria,12.0,0.0,0.0,12.0,Africa,"43,851,044",18,29,3,DZA,7.0,0.0,0.0
167,2020-03-05,Algeria,12.0,0.0,0.0,12.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
168,2020-03-06,Algeria,17.0,0.0,0.0,17.0,Africa,"43,851,044",18,29,3,DZA,5.0,0.0,0.0
169,2020-03-07,Algeria,17.0,0.0,0.0,17.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
170,2020-03-08,Algeria,19.0,0.0,0.0,19.0,Africa,"43,851,044",18,29,3,DZA,2.0,0.0,0.0
171,2020-03-09,Algeria,20.0,0.0,0.0,20.0,Africa,"43,851,044",18,29,3,DZA,1.0,0.0,0.0
172,2020-03-10,Algeria,20.0,0.0,0.0,20.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
173,2020-03-11,Algeria,20.0,0.0,0.0,20.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
174,2020-03-12,Algeria,24.0,1.0,8.0,15.0,Africa,"43,851,044",18,29,3,DZA,4.0,1.0,8.0
175,2020-03-13,Algeria,26.0,2.0,8.0,16.0,Africa,"43,851,044",18,29,3,DZA,2.0,1.0,0.0
176,2020-03-14,Algeria,37.0,3.0,12.0,22.0,Africa,"43,851,044",18,29,3,DZA,11.0,1.0,4.0
177,2020-03-15,Algeria,48.0,4.0,12.0,32.0,Africa,"43,851,044",18,29,3,DZA,11.0,1.0,0.0
178,2020-03-16,Algeria,54.0,4.0,12.0,38.0,Africa,"43,851,044",18,29,3,DZA,6.0,0.0,0.0
179,2020-03-17,Algeria,60.0,4.0,12.0,44.0,Africa,"43,851,044",18,29,3,DZA,6.0,0.0,0.0
180,2020-03-18,Algeria,74.0,7.0,12.0,55.0,Africa,"43,851,044",18,29,3,DZA,14.0,3.0,0.0
181,2020-03-19,Algeria,87.0,9.0,32.0,46.0,Africa,"43,851,044",18,29,3,DZA,13.0,2.0,20.0
182,2020-03-20,Algeria,90.0,11.0,32.0,47.0,Africa,"43,851,044",18,29,3,DZA,3.0,2.0,0.0
183,2020-03-21,Algeria,139.0,15.0,32.0,92.0,Africa,"43,851,044",18,29,3,DZA,49.0,4.0,0.0
184,2020-03-22,Algeria,201.0,17.0,65.0,119.0,Africa,"43,851,044",18,29,3,DZA,62.0,2.0,33.0
185,2020-03-23,Algeria,201.0,17.0,65.0,119.0,Africa,"43,851,044",18,29,3,DZA,0.0,0.0,0.0
186,2020-01-22,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,,,
187,2020-01-23,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
188,2020-01-24,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
189,2020-01-25,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
190,2020-01-26,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
191,2020-01-27,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
192,2020-01-28,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
193,2020-01-29,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
194,2020-01-30,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
195,2020-01-31,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
196,2020-02-01,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
197,2020-02-02,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
198,2020-02-03,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
199,2020-02-04,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
200,2020-02-05,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
201,2020-02-06,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
202,2020-02-07,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
203,2020-02-08,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
204,2020-02-09,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
205,2020-02-10,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
206,2020-02-11,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
207,2020-02-12,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
208,2020-02-13,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
209,2020-02-14,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
210,2020-02-15,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
211,2020-02-16,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
212,2020-02-17,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
213,2020-02-18,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
214,2020-02-19,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
215,2020-02-20,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
216,2020-02-21,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
217,2020-02-22,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
218,2020-02-23,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
219,2020-02-24,Andorra,0.0,0.0,0.0,0.0,Europe,"77,265",164,N.A.,5,AND,0.0,0.0,0.0
